localDay,localTime,g,latitude,longitude,accuracy,altitude,speed,wifi mac,wifi ssid,wifi signal level,provider,safe
Weekday,13,10.11123362,34.0440513,-118.4639391,21.19599915,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,13,10.11604346,34.0440583,-118.4639389,21.14900017,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,13,10.11512708,34.0440508,-118.4639376,21.2329998,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,13,10.11833179,34.0440505,-118.4639374,21.25699997,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,13,10.11075711,34.0440577,-118.4639372,21.2140007,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,13,10.11195381,34.0440584,-118.4639279,21.13400078,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,13,10.10925199,34.0440493,-118.4639336,21.23699951,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,13,10.10698878,34.0440486,-118.4639337,21.3239994,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,13,10.10741489,34.0440676,-118.4638991,21.18000031,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,13,10.08385254,34.0440674,-118.463899,21.96199989,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,13,10.10488702,34.0440567,-118.4639371,21.02199936,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,13,10.09660634,34.0440544,-118.4639423,21.16699982,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,13,10.09539347,34.0440535,-118.4639429,20.86599922,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,13,10.08876127,34.0440645,-118.4639142,20.85400009,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,13,10.1023993,34.0440645,-118.4639142,20.85400009,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,13,10.10203944,34.0440539,-118.4639435,21.17099953,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,13,10.08503314,34.044061,-118.4639532,21.19099998,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,13,10.08191433,34.0440464,-118.4639316,21.07999992,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,13,10.09988,34.044049,-118.4639164,21.14599991,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,13,10.09476808,34.0440429,-118.4639284,21.09600067,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-73,network,1
Weekday,13,10.10583642,34.0440571,-118.4638889,21.39100075,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-73,network,1
Weekday,13,10.10420937,34.0440563,-118.4638885,21.38500023,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,13,10.09711525,34.0440452,-118.4639132,21.39100075,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,13,10.10018253,34.0440486,-118.463901,21.36300087,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,13,10.11073296,34.0440494,-118.4639172,21.12599945,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,13,10.10552953,34.0440455,-118.4639138,21.37299919,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,13,10.09505716,34.0440474,-118.4639379,21.26799965,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,13,10.10145299,34.0440623,-118.463946,21.20100021,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,13,10.10682686,34.0440475,-118.463929,21.05200005,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,13,10.10336856,34.0440481,-118.4639293,21.26099968,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,13,10.10468656,34.0440483,-118.4639297,21.2329998,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,13,10.24196217,34.0440943,-118.4638948,21.82999992,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,1
Weekday,13,10.10353356,34.0440943,-118.4638948,21.82999992,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,13,10.1221739,34.0440796,-118.4638993,21.97500038,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,13,10.11746878,34.0440502,-118.4639328,20.98800087,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,13,10.11062242,34.0440502,-118.4639328,20.98800087,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,13,10.11740317,34.0440497,-118.4639333,21.25499916,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,13,10.11502563,34.0440553,-118.4639329,21.23600006,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-73,network,1
Weekday,13,10.39397891,34.0440497,-118.4639333,21.25499916,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,13,10.02346985,34.0440694,-118.4639696,21.42000008,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-58,network,1
Weekday,13,10.12079184,34.0440978,-118.4638936,21.29700089,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,1
Weekday,13,10.10780136,34.0440833,-118.4639395,21.20800018,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,1
Weekday,13,10.09290605,34.0440754,-118.4639467,21.10000038,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,13,8.97628797,34.0440852,-118.4639275,21.06500053,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-45,network,1
Weekday,13,9.371709221,34.0440605,-118.4639636,21.45100021,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,13,12.07419284,34.0439203,-118.4636938,24.3010006,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-84,network,1
Weekday,13,10.09706727,34.04917985,-118.4611789,6.06799984,38.31219482,0.0,00:00:00:00:00:00,"""SpectrumWiFi Plus""",-127,gps,1
Weekday,13,10.06798409,34.04917912,-118.4611757,10.61899948,38.37921143,0.0,58:93:96:24:de:ac,"""CableWiFi""",-73,gps,1
Weekday,13,10.09468268,34.05056203,-118.4595956,19.72099876,48.71636963,2.940000057,58:93:96:24:de:a8,"""CableWiFi""",-66,gps,1
Weekday,13,10.0163593,34.05286196,-118.45815,16.68700027,57.32745361,13.68999958,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,10.24291412,34.05532474,-118.4527885,15.17000008,51.0144043,14.18999958,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,9.970536888,34.05583846,-118.4519057,18.20399857,46.10668945,0.0,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,10.01291281,34.0558546,-118.4518502,10.61899948,46.77325439,0.0,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,9.965670215,34.05585602,-118.4518474,16.68700027,46.89929199,0.0,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,10.09510289,34.05585746,-118.4518441,22.75499916,47.12243652,0.0,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,10.33897746,34.05585783,-118.4518425,62.1969986,47.22546387,0.0,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,11.43654474,34.05983062,-118.4547016,15.17000008,71.23126221,25.60000038,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,8.75689295,34.06549018,-118.4596638,16.68700027,82.86779785,25.25,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,11.59314917,34.06836648,-118.4606201,16.68700027,86.40960693,15.56000042,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,10.38171758,34.0698969,-118.4564928,16.68700027,94.14233398,15.07999992,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,11.0240673,34.07027887,-118.4550326,13.65299988,99.06787109,8.5,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,10.13720646,34.07046199,-118.4522072,18.20399857,95.98364258,7.010000229,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,9.2645998,34.07014497,-118.4516443,15.17000008,91.27838135,11.93000031,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,10.25430952,34.06865156,-118.4491066,15.17000008,82.03295898,0.3899999857,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,9.43562187,34.06857288,-118.448806,13.65299988,82.39672852,6.429999828,00:00:00:00:00:00,<unknown ssid>,-127,gps,1
Weekday,13,10.2015561,34.06865359,-118.4454138,40.95899963,79.55053711,13.98999977,00:00:00:00:00:00,<unknown ssid>,-127,gps,1
Weekday,13,11.08215689,34.06780703,-118.4452466,19.72099876,73.46038818,2.210000038,c0:62:6b:66:22:7e,"""eduroam""",-86,gps,1
Weekday,13,10.40871091,34.06819906,-118.4466084,15.17000008,77.57159424,1.159999967,NotConnected,"""eduroam""",-127,gps,1
Weekday,13,7.594651659,34.06816824,-118.4467994,15.17000008,84.87768555,0.9499999881,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,9.386265204,34.06816665,-118.4467775,13.65299988,83.75634766,0.0,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,6.849527785,34.06818318,-118.4467586,13.65299988,82.34484863,0.0,NotConnected,<unknown ssid>,-127,gps,1
Weekday,13,8.451867199,34.06842843,-118.4464098,4.550999641,85.34289551,1.120000005,00:00:00:00:00:00,"""eduroam""",-127,gps,1
Weekday,13,8.0204288,34.06852851,-118.44604,7.585000038,84.35430908,1.539999962,00:00:00:00:00:00,<unknown ssid>,-127,gps,1
Weekday,13,8.299146438,34.06849651,-118.445736,9.101999283,85.02758789,1.440000057,00:00:00:00:00:00,<unknown ssid>,-127,gps,1
Weekday,13,14.09369208,34.06844031,-118.4454635,19.72099876,85.01599121,0.0,40:e3:d6:60:74:12,"""eduroam""",-85,gps,1
Weekday,13,6.044247552,34.06843835,-118.4454332,43.99300003,84.56555176,0.4600000083,34:fc:b9:73:3c:b0,"""eduroam""",-86,gps,1
Weekday,14,9.057196387,34.0685618,-118.4447084,22.59900093,0.0,0.0,40:e3:d6:60:3e:b2,"""eduroam""",-85,network,1
Weekday,14,9.065983386,34.06843557,-118.4454503,31.85699844,84.03485107,0.0,00:00:00:00:00:00,<unknown ssid>,-127,gps,1
Weekday,14,11.78381028,34.06853757,-118.4448627,16.68700027,80.49041748,1.340000033,00:00:00:00:00:00,<unknown ssid>,-127,gps,1
Weekday,14,5.671528283,34.06848326,-118.4445034,19.72099876,85.66729736,0.9300000072,00:00:00:00:00:00,<unknown ssid>,-127,gps,1
Weekday,14,10.10232378,34.06845388,-118.4442193,18.20399857,91.74145508,0.9800000191,00:00:00:00:00:00,<unknown ssid>,-127,gps,1
Weekday,14,10.18286776,34.0682947,-118.4437809,23.29199982,0.0,0.0,00:00:00:00:00:00,<unknown ssid>,-127,network,0
Weekday,14,10.14174182,34.0685343,-118.4433664,20.95400047,0.0,0.0,00:00:00:00:00:00,<unknown ssid>,-127,network,0
Weekday,14,10.74102408,34.0685383,-118.4433718,21.08699989,0.0,0.0,00:00:00:00:00:00,<unknown ssid>,-127,network,0
Weekday,14,9.973220062,34.0684622,-118.44334,22.77700043,0.0,0.0,00:00:00:00:00:00,<unknown ssid>,-127,network,0
Weekday,14,14.5095925,34.0684184,-118.4434269,23.23600006,0.0,0.0,00:00:00:00:00:00,<unknown ssid>,-127,network,0
Weekday,14,9.313413025,34.0685166,-118.4430902,21.99200058,0.0,0.0,00:00:00:00:00:00,<unknown ssid>,-127,network,0
Weekday,14,10.0692874,34.0684449,-118.4433298,21.65399933,0.0,0.0,9c:1c:12:86:ae:30,"""eduroam""",-66,network,0
Weekday,14,11.25681421,34.0684466,-118.4433314,21.26399994,0.0,0.0,9c:1c:12:86:ae:30,"""eduroam""",-88,network,0
Weekday,14,8.307010989,34.068557,-118.4432099,21.71199989,0.0,0.0,94:b4:0f:e1:ac:30,"""eduroam""",-80,network,0
Weekday,14,7.691827812,34.0685296,-118.4430435,21.39699936,0.0,0.0,94:b4:0f:e1:b2:10,"""eduroam""",-67,network,0
Weekday,14,8.420431321,34.0685296,-118.4430435,21.39699936,0.0,0.0,94:b4:0f:b0:08:70,"""eduroam""",-65,network,0
Weekday,14,10.11061449,34.0685587,-118.4426897,22.3029995,0.0,0.0,94:b4:0f:b0:08:70,"""eduroam""",-86,network,0
Weekday,14,14.46214721,34.0680951,-118.4431435,300.0,0.0,0.0,94:b4:0f:e1:b4:d0,"""eduroam""",-71,network,0
Weekday,14,7.868875453,34.06898313,-118.4424171,19.72099876,111.4918823,1.00999999,94:b4:0f:f8:d2:10,"""eduroam""",-77,gps,0
Weekday,14,4.861529397,34.06904798,-118.4424134,28.82299995,115.4648438,0.400000006,94:b4:0f:f8:cb:d0,"""eduroam""",-86,gps,0
Weekday,14,13.75470667,34.0692082,-118.4427212,20.95999908,0.0,0.0,18:64:72:ee:14:90,"""eduroam""",-75,network,0
Weekday,14,9.80193056,34.0690902,-118.4426678,21.41799927,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-63,network,0
Weekday,14,8.969407114,34.06927586,-118.4428089,13.65299988,112.7456055,0.0,18:64:72:ee:14:90,"""eduroam""",-58,gps,0
Weekday,14,10.37466982,34.0692346,-118.4427295,15.17000008,109.5201416,1.289999962,18:64:72:ee:14:90,"""eduroam""",-60,gps,0
Weekday,14,9.61748102,34.06921329,-118.4427055,22.75499916,101.4002686,0.0,18:64:72:ee:0e:10,"""eduroam""",-65,gps,0
Weekday,14,10.08886185,34.0692011,-118.442714,21.41300011,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-69,network,0
Weekday,14,10.09586957,34.0691851,-118.4427114,21.23800087,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-69,network,0
Weekday,14,10.10750736,34.0691962,-118.4427073,21.12000084,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-69,network,0
Weekday,14,9.992662408,34.0691851,-118.4427116,21.21699905,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-74,network,0
Weekday,14,10.05584497,34.0692041,-118.4427177,21.24799919,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-72,network,0
Weekday,14,10.01335092,34.0691198,-118.4426785,22.0890007,0.0,0.0,18:64:72:ee:0d:d0,"""eduroam""",-76,network,0
Weekday,14,10.0361149,34.0690924,-118.4426782,21.32099915,0.0,0.0,18:64:72:ee:0e:00,"""eduroam""",-65,network,0
Weekday,14,10.26510921,34.0691757,-118.4427131,21.21899986,0.0,0.0,18:64:72:ee:0e:00,"""eduroam""",-69,network,0
Weekday,14,10.07053069,34.0690728,-118.442659,21.36599922,0.0,0.0,18:64:72:ee:0e:00,"""eduroam""",-69,network,0
Weekday,14,10.09225292,34.0692068,-118.4427223,21.04599953,0.0,0.0,18:64:72:ee:0e:00,"""eduroam""",-64,network,0
Weekday,14,10.10006582,34.0691704,-118.4427111,22.27300072,0.0,0.0,18:64:72:ee:0e:00,"""eduroam""",-70,network,0
Weekday,14,10.11869672,34.0691774,-118.4427091,21.29000092,0.0,0.0,18:64:72:ee:0e:00,"""eduroam""",-71,network,0
Weekday,14,10.11381233,34.069153,-118.4427035,21.24900055,0.0,0.0,18:64:72:ee:0e:00,"""eduroam""",-73,network,0
Weekday,14,10.12762982,34.0691515,-118.4427019,22.37800026,0.0,0.0,18:64:72:ee:0e:00,"""eduroam""",-74,network,0
Weekday,14,10.11658345,34.0691279,-118.4426959,21.23999977,0.0,0.0,18:64:72:ee:0e:00,"""eduroam""",-69,network,0
Weekday,14,10.13270295,34.0691781,-118.4427097,21.31100082,0.0,0.0,18:64:72:ee:0e:00,"""eduroam""",-72,network,0
Weekday,14,10.10672948,34.0691392,-118.4426783,21.29899979,0.0,0.0,18:64:72:ee:0e:00,"""eduroam""",-71,network,0
Weekday,14,10.12746447,34.0691509,-118.442703,21.68499947,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-71,network,0
Weekday,14,10.12062374,34.069161,-118.4427068,21.27300072,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-75,network,0
Weekday,14,10.1209053,34.0691558,-118.4426988,21.71899986,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-69,network,0
Weekday,14,10.1166566,34.0691478,-118.4426863,21.67700005,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-69,network,0
Weekday,14,10.11348267,34.0691586,-118.4427151,21.68099976,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-70,network,0
Weekday,14,10.0974462,34.0691729,-118.4427418,22.30200005,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-70,network,0
Weekday,14,10.12388247,34.0690801,-118.4426675,21.4279995,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-71,network,0
Weekday,14,10.11584096,34.0690838,-118.4426691,21.4260006,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-70,network,0
Weekday,14,10.12329464,34.069079,-118.4426714,21.40099907,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-71,network,0
Weekday,14,10.12312243,34.0690817,-118.4426769,21.42000008,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-70,network,0
Weekday,14,10.12258845,34.0690857,-118.4426595,21.43300056,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-70,network,0
Weekday,14,10.11586057,34.0690857,-118.4426599,21.43199921,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-70,network,0
Weekday,14,10.12137454,34.0690927,-118.4426478,22.40600014,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-70,network,0
Weekday,14,10.12657888,34.0690817,-118.4426765,21.4109993,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-68,network,0
Weekday,14,10.12389867,34.0691188,-118.4426817,21.3409996,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-69,network,0
Weekday,14,10.11415857,34.0691188,-118.4426818,21.8560009,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-68,network,0
Weekday,14,10.10702539,34.0691188,-118.4426818,21.8560009,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-70,network,0
Weekday,14,10.10319224,34.0691189,-118.4426816,21.32500076,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-70,network,0
Weekday,14,10.08409692,34.0691483,-118.4426868,21.65299988,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-70,network,0
Weekday,14,10.0983385,34.0691217,-118.4426777,22.0720005,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-71,network,0
Weekday,14,10.10058853,34.06918974,-118.4427142,24.27199936,100.9116211,0.0,18:64:72:ee:0e:10,"""eduroam""",-71,gps,0
Weekday,14,10.0991665,34.0691355,-118.4426968,22.00300026,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-71,network,0
Weekday,14,10.1009915,34.0691359,-118.4426965,21.97299957,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-71,network,0
Weekday,14,10.10250541,34.0691133,-118.4426856,22.0720005,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-72,network,0
Weekday,14,10.10730997,34.0691133,-118.4426869,22.10499954,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-72,network,0
Weekday,14,9.885173724,34.0692045,-118.4427164,21.25099945,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-71,network,0
Weekday,14,10.07098865,34.0690938,-118.4426777,21.3579998,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-69,network,0
Weekday,14,9.863425896,34.0691259,-118.4426741,22.0340004,0.0,0.0,18:64:72:ee:0e:10,"""eduroam""",-69,network,0
Weekday,18,10.1023151,34.0440796,-118.4639234,21.20599937,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,1
Weekday,18,10.06859219,34.0440872,-118.4639187,21.43799973,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,18,10.09498537,34.044084,-118.463919,21.47200012,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,18,10.09698378,34.0440872,-118.463919,21.44099998,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,18,10.09601579,34.0440988,-118.4639023,21.44799995,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,18,10.02475497,34.0440905,-118.4639064,21.52099991,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,18,10.08032127,34.0440889,-118.4638979,21.56699944,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,18,10.03349303,34.0440722,-118.4639586,21.24900055,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,18,10.09217165,34.044085,-118.4639647,21.26199913,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,18,10.09531412,34.0440641,-118.4639441,21.61599922,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,18,10.07510553,34.0440644,-118.4639566,21.60700035,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,1
Weekday,18,10.0793233,34.0440608,-118.4639465,21.55699921,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,18,10.08815816,34.0440653,-118.4639571,21.63400078,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,18,10.08357335,34.0440641,-118.463969,21.34600067,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,18,10.08571586,34.0440629,-118.4639546,21.25,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-75,network,1
Weekday,18,10.08866334,34.0440634,-118.4639552,21.25600052,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,1
Weekday,18,10.06789959,34.04406,-118.4639458,21.52099991,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,18,10.06789959,34.04406,-118.4639458,21.52099991,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,19,10.0126004,34.0440934,-118.4638834,21.35300064,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,19,9.941068189,34.0440973,-118.4639014,21.2159996,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-64,network,1
Weekday,19,10.06038819,34.0440819,-118.4639121,21.77300072,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,19,10.03784837,34.0440819,-118.4639121,21.77300072,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,19,10.02808023,34.0440819,-118.4639121,21.77300072,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,19,10.01143336,34.0440819,-118.4639121,21.77300072,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,19,9.996781785,34.0440926,-118.4638854,21.17000008,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,19,9.98582522,34.0440926,-118.4638854,21.17000008,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-72,network,1
Weekday,19,9.988389714,34.0440926,-118.4638854,21.17000008,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,19,9.982362452,34.0440926,-118.4638854,21.17000008,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,19,9.998129097,34.0440926,-118.4638854,21.17000008,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
Weekday,19,10.01705165,34.0440926,-118.4638854,21.17000008,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,19,10.01924494,34.0440646,-118.4639502,21.20999908,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,19,10.03524254,34.0440646,-118.4639502,21.20999908,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,19,10.06080414,34.0440646,-118.4639502,21.20999908,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,19,10.07437589,34.0440646,-118.4639502,21.20999908,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,19,10.08279666,34.044082,-118.4639268,21.22900009,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-70,network,1
Weekday,19,10.1001153,34.044082,-118.4639268,21.22900009,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,1
Weekday,19,10.08978969,34.044082,-118.4639268,21.22900009,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-71,network,1
Weekday,19,10.09559525,34.044082,-118.4639268,21.22900009,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,1
Weekday,19,10.09757918,34.0440794,-118.463923,21.20700073,0.0,0.0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,1
